Ekipman_ID,cbs_id
56389891.0,56389891.0
56389893.0,56389893.0
56389894.0,56389894.0
56389895.0,56389895.0
56389898.0,56389898.0
56389899.0,56389899.0
56389901.0,56389901.0
56389914.0,56389914.0
56389938.0,56389938.0
56389942.0,56389942.0
56389972.0,56389972.0
56389973.0,56389973.0
56389974.0,56389974.0
56390018.0,56390018.0
56390021.0,56390021.0
56390037.0,56390037.0
56390038.0,56390038.0
56390063.0,56390063.0
56390067.0,56390067.0
56390082.0,56390082.0
56390120.0,56390120.0
56390133.0,56390133.0
56390135.0,56390135.0
56390136.0,56390136.0
56390143.0,56390143.0
56390144.0,56390144.0
56390147.0,56390147.0
56390157.0,56390157.0
56390161.0,56390161.0
56390190.0,56390190.0
56390191.0,56390191.0
56390192.0,56390192.0
56390194.0,56390194.0
56390196.0,56390196.0
56390219.0,56390219.0
56390240.0,56390240.0
56390297.0,56390297.0
56390299.0,56390299.0
56390330.0,56390330.0
56390348.0,56390348.0
56390350.0,56390350.0
56390363.0,56390363.0
56390384.0,56390384.0
56390408.0,56390408.0
56390409.0,56390409.0
56390420.0,56390420.0
56390428.0,56390428.0
56390445.0,56390445.0
56390446.0,56390446.0
56390453.0,56390453.0
56390471.0,56390471.0
56390472.0,56390472.0
56390474.0,56390474.0
56390486.0,56390486.0
56390492.0,56390492.0
56390494.0,56390494.0
56390495.0,56390495.0
56390509.0,56390509.0
56390510.0,56390510.0
56390522.0,56390522.0
56390538.0,56390538.0
56390564.0,56390564.0
56390573.0,56390573.0
56390595.0,56390595.0
56390622.0,56390622.0
56390656.0,56390656.0
56390658.0,56390658.0
56390713.0,56390713.0
56390743.0,56390743.0
56390744.0,56390744.0
56390758.0,56390758.0
56390759.0,56390759.0
56390760.0,56390760.0
56390762.0,56390762.0
56390767.0,56390767.0
56390778.0,56390778.0
56390794.0,56390794.0
56390799.0,56390799.0
56390801.0,56390801.0
56390805.0,56390805.0
56390814.0,56390814.0
56390818.0,56390818.0
56390823.0,56390823.0
56390826.0,56390826.0
56390836.0,56390836.0
56390837.0,56390837.0
56390847.0,56390847.0
56390876.0,56390876.0
56390879.0,56390879.0
56390892.0,56390892.0
56390913.0,56390913.0
56390922.0,56390922.0
56390923.0,56390923.0
56390930.0,56390930.0
56390936.0,56390936.0
56390937.0,56390937.0
56390944.0,56390944.0
56390945.0,56390945.0
56390949.0,56390949.0
56390952.0,56390952.0
56390957.0,56390957.0
56390962.0,56390962.0
56390963.0,56390963.0
56390967.0,56390967.0
56390968.0,56390968.0
56390982.0,56390982.0
56390992.0,56390992.0
56390993.0,56390993.0
56390994.0,56390994.0
56391005.0,56391005.0
56391013.0,56391013.0
56391014.0,56391014.0
56391022.0,56391022.0
56391023.0,56391023.0
56391048.0,56391048.0
56391049.0,56391049.0
56391050.0,56391050.0
56391051.0,56391051.0
56391057.0,56391057.0
56391062.0,56391062.0
56391071.0,56391071.0
56391072.0,56391072.0
56391076.0,56391076.0
56391086.0,56391086.0
56391100.0,56391100.0
56391107.0,56391107.0
56391109.0,56391109.0
56391110.0,56391110.0
56391112.0,56391112.0
56391118.0,56391118.0
56391139.0,56391139.0
56391140.0,56391140.0
56391149.0,56391149.0
56391150.0,56391150.0
56391156.0,56391156.0
56391168.0,56391168.0
56391169.0,56391169.0
56391170.0,56391170.0
56391175.0,56391175.0
56391180.0,56391180.0
56391192.0,56391192.0
56391194.0,56391194.0
56391195.0,56391195.0
56391203.0,56391203.0
56391205.0,56391205.0
56391206.0,56391206.0
56391226.0,56391226.0
56391227.0,56391227.0
56391281.0,56391281.0
56391284.0,56391284.0
56391285.0,56391285.0
56391286.0,56391286.0
56391292.0,56391292.0
56391313.0,56391313.0
56391318.0,56391318.0
56391319.0,56391319.0
56391323.0,56391323.0
56391330.0,56391330.0
56391337.0,56391337.0
56391338.0,56391338.0
56391346.0,56391346.0
56391350.0,56391350.0
56391352.0,56391352.0
56391355.0,56391355.0
56391361.0,56391361.0
56391368.0,56391368.0
56391370.0,56391370.0
56391374.0,56391374.0
56391378.0,56391378.0
56391379.0,56391379.0
56391390.0,56391390.0
56391391.0,56391391.0
56391397.0,56391397.0
56391405.0,56391405.0
56391420.0,56391420.0
56391425.0,56391425.0
56391433.0,56391433.0
56391435.0,56391435.0
56391438.0,56391438.0
56391440.0,56391440.0
56391441.0,56391441.0
56391442.0,56391442.0
56391444.0,56391444.0
56391452.0,56391452.0
56391461.0,56391461.0
56391476.0,56391476.0
56391480.0,56391480.0
56391485.0,56391485.0
56391488.0,56391488.0
56391490.0,56391490.0
56391513.0,56391513.0
56391515.0,56391515.0
56391520.0,56391520.0
56391521.0,56391521.0
56391530.0,56391530.0
56391534.0,56391534.0
56391566.0,56391566.0
56391572.0,56391572.0
56391589.0,56391589.0
56391597.0,56391597.0
56391604.0,56391604.0
56391609.0,56391609.0
56391711.0,56391711.0
56391722.0,56391722.0
56391723.0,56391723.0
56391724.0,56391724.0
56391726.0,56391726.0
56391737.0,56391737.0
56391750.0,56391750.0
56391761.0,56391761.0
56391768.0,56391768.0
56391785.0,56391785.0
56391786.0,56391786.0
56391795.0,56391795.0
56391811.0,56391811.0
56391812.0,56391812.0
56391817.0,56391817.0
56391821.0,56391821.0
56391822.0,56391822.0
56391823.0,56391823.0
56391824.0,56391824.0
56391836.0,56391836.0
56391843.0,56391843.0
56391854.0,56391854.0
56391855.0,56391855.0
56391865.0,56391865.0
56391894.0,56391894.0
56391911.0,56391911.0
56391919.0,56391919.0
56391921.0,56391921.0
56391925.0,56391925.0
56391926.0,56391926.0
56391952.0,56391952.0
56391988.0,56391988.0
56391989.0,56391989.0
56391990.0,56391990.0
56392004.0,56392004.0
56392006.0,56392006.0
56392018.0,56392018.0
56392024.0,56392024.0
56392035.0,56392035.0
56392036.0,56392036.0
56392037.0,56392037.0
56392038.0,56392038.0
56392050.0,56392050.0
56392063.0,56392063.0
56392066.0,56392066.0
56392072.0,56392072.0
56392073.0,56392073.0
56392075.0,56392075.0
56392077.0,56392077.0
56392087.0,56392087.0
56392099.0,56392099.0
56392107.0,56392107.0
56392117.0,56392117.0
56392119.0,56392119.0
56392127.0,56392127.0
56392133.0,56392133.0
56392140.0,56392140.0
56392251.0,56392251.0
56392252.0,56392252.0
56392281.0,56392281.0
56392292.0,56392292.0
56392312.0,56392312.0
56392314.0,56392314.0
56392329.0,56392329.0
56392338.0,56392338.0
56392339.0,56392339.0
56392340.0,56392340.0
56392341.0,56392341.0
56392356.0,56392356.0
56392360.0,56392360.0
56392362.0,56392362.0
56392364.0,56392364.0
56392382.0,56392382.0
56392394.0,56392394.0
56392478.0,56392478.0
56392612.0,56392612.0
56392618.0,56392618.0
56392634.0,56392634.0
56392641.0,56392641.0
56392657.0,56392657.0
56392727.0,56392727.0
56392731.0,56392731.0
56392732.0,56392732.0
56392740.0,56392740.0
56392753.0,56392753.0
56392828.0,56392828.0
56392830.0,56392830.0
56392897.0,56392897.0
56392914.0,56392914.0
56392915.0,56392915.0
56392918.0,56392918.0
56392944.0,56392944.0
56392946.0,56392946.0
56392955.0,56392955.0
56392958.0,56392958.0
56392968.0,56392968.0
56392991.0,56392991.0
56392993.0,56392993.0
56392994.0,56392994.0
56392996.0,56392996.0
56393000.0,56393000.0
56393119.0,56393119.0
56393126.0,56393126.0
56393242.0,56393242.0
56393259.0,56393259.0
56393281.0,56393281.0
56393329.0,56393329.0
56393336.0,56393336.0
56393337.0,56393337.0
56393338.0,56393338.0
56393340.0,56393340.0
56393341.0,56393341.0
56393342.0,56393342.0
56393364.0,56393364.0
56393372.0,56393372.0
56393380.0,56393380.0
56393395.0,56393395.0
56393408.0,56393408.0
56393409.0,56393409.0
56393431.0,56393431.0
56393502.0,56393502.0
56393503.0,56393503.0
56393504.0,56393504.0
56393536.0,56393536.0
56393541.0,56393541.0
56393554.0,56393554.0
56393570.0,56393570.0
56393572.0,56393572.0
56393609.0,56393609.0
56393610.0,56393610.0
56393630.0,56393630.0
56393632.0,56393632.0
56393635.0,56393635.0
56393653.0,56393653.0
56393701.0,56393701.0
56393727.0,56393727.0
56393747.0,56393747.0
56393748.0,56393748.0
56393750.0,56393750.0
56393758.0,56393758.0
56393759.0,56393759.0
56393762.0,56393762.0
56393771.0,56393771.0
56393775.0,56393775.0
56393780.0,56393780.0
56393781.0,56393781.0
56393782.0,56393782.0
56393783.0,56393783.0
56393785.0,56393785.0
56393835.0,56393835.0
56393836.0,56393836.0
56393891.0,56393891.0
56393892.0,56393892.0
56393908.0,56393908.0
56393911.0,56393911.0
56393933.0,56393933.0
56393934.0,56393934.0
56393962.0,56393962.0
56393978.0,56393978.0
56393980.0,56393980.0
56393997.0,56393997.0
56394008.0,56394008.0
56394014.0,56394014.0
56394042.0,56394042.0
56394048.0,56394048.0
56394051.0,56394051.0
56394052.0,56394052.0
56394063.0,56394063.0
56394075.0,56394075.0
56394084.0,56394084.0
56394085.0,56394085.0
56394086.0,56394086.0
56394090.0,56394090.0
56394095.0,56394095.0
56394100.0,56394100.0
56394106.0,56394106.0
56394108.0,56394108.0
56394109.0,56394109.0
56394111.0,56394111.0
56394119.0,56394119.0
56394125.0,56394125.0
56394126.0,56394126.0
56394270.0,56394270.0
56394290.0,56394290.0
56394342.0,56394342.0
56394355.0,56394355.0
56394369.0,56394369.0
56394374.0,56394374.0
56394375.0,56394375.0
56394376.0,56394376.0
56394377.0,56394377.0
56394396.0,56394396.0
56394446.0,56394446.0
56394447.0,56394447.0
56394462.0,56394462.0
56394465.0,56394465.0
56394567.0,56394567.0
56394569.0,56394569.0
56394578.0,56394578.0
56394579.0,56394579.0
56394580.0,56394580.0
56394628.0,56394628.0
56394671.0,56394671.0
56394677.0,56394677.0
56394713.0,56394713.0
56394715.0,56394715.0
56394821.0,56394821.0
56394823.0,56394823.0
56395566.0,56395566.0
56395567.0,56395567.0
56395569.0,56395569.0
56395570.0,56395570.0
56395582.0,56395582.0
56395867.0,56395867.0
56395869.0,56395869.0
56395932.0,56395932.0
56396192.0,56396192.0
56396214.0,56396214.0
56396216.0,56396216.0
56396268.0,56396268.0
56396283.0,56396283.0
56396501.0,56396501.0
56396515.0,56396515.0
56396518.0,56396518.0
56396561.0,56396561.0
56396806.0,56396806.0
56396814.0,56396814.0
56396835.0,56396835.0
56396916.0,56396916.0
56396917.0,56396917.0
56396918.0,56396918.0
56396951.0,56396951.0
56397172.0,56397172.0
56397209.0,56397209.0
56397232.0,56397232.0
56397238.0,56397238.0
56397239.0,56397239.0
56397263.0,56397263.0
56397303.0,56397303.0
56397305.0,56397305.0
56397493.0,56397493.0
56397497.0,56397497.0
56397499.0,56397499.0
56397521.0,56397521.0
56397522.0,56397522.0
56397549.0,56397549.0
56397550.0,56397550.0
56397568.0,56397568.0
56397570.0,56397570.0
56397583.0,56397583.0
56397588.0,56397588.0
56397852.0,56397852.0
56397877.0,56397877.0
56397878.0,56397878.0
56397879.0,56397879.0
56397891.0,56397891.0
56397892.0,56397892.0
56397893.0,56397893.0
56397894.0,56397894.0
56397897.0,56397897.0
56397907.0,56397907.0
56397908.0,56397908.0
56397909.0,56397909.0
56397910.0,56397910.0
56397911.0,56397911.0
56397918.0,56397918.0
56397919.0,56397919.0
56397920.0,56397920.0
56398055.0,56398055.0
56398184.0,56398184.0
56398185.0,56398185.0
56398206.0,56398206.0
56398213.0,56398213.0
56398215.0,56398215.0
56398224.0,56398224.0
56398233.0,56398233.0
56398234.0,56398234.0
56398242.0,56398242.0
56398262.0,56398262.0
56398263.0,56398263.0
56398530.0,56398530.0
56398550.0,56398550.0
56398551.0,56398551.0
56398554.0,56398554.0
56398555.0,56398555.0
56398563.0,56398563.0
56398565.0,56398565.0
56398567.0,56398567.0
56398568.0,56398568.0
56398569.0,56398569.0
56398570.0,56398570.0
56398583.0,56398583.0
56398597.0,56398597.0
56398598.0,56398598.0
56398599.0,56398599.0
56398600.0,56398600.0
56398602.0,56398602.0
56398804.0,56398804.0
56398875.0,56398875.0
56398877.0,56398877.0
56398879.0,56398879.0
56398893.0,56398893.0
56398894.0,56398894.0
56398895.0,56398895.0
56398896.0,56398896.0
56398899.0,56398899.0
56398913.0,56398913.0
56398915.0,56398915.0
56398916.0,56398916.0
56398917.0,56398917.0
56399132.0,56399132.0
56399178.0,56399178.0
56400257.0,56400257.0
56400267.0,56400267.0
56400277.0,56400277.0
56400278.0,56400278.0
56400286.0,56400286.0
56400309.0,56400309.0
56400336.0,56400336.0
56400341.0,56400341.0
56400353.0,56400353.0
56400358.0,56400358.0
56400365.0,56400365.0
56400367.0,56400367.0
56400383.0,56400383.0
56400396.0,56400396.0
56400591.0,56400591.0
56400603.0,56400603.0
56400621.0,56400621.0
56400630.0,56400630.0
56400633.0,56400633.0
56400647.0,56400647.0
56400648.0,56400648.0
56400659.0,56400659.0
56400662.0,56400662.0
56400670.0,56400670.0
56400749.0,56400749.0
56400754.0,56400754.0
56400829.0,56400829.0
56400896.0,56400896.0
56400897.0,56400897.0
56400898.0,56400898.0
56400942.0,56400942.0
56400943.0,56400943.0
56400952.0,56400952.0
56400962.0,56400962.0
56400967.0,56400967.0
56401030.0,56401030.0
56401042.0,56401042.0
56401043.0,56401043.0
56401057.0,56401057.0
56401066.0,56401066.0
56401067.0,56401067.0
56401068.0,56401068.0
56401079.0,56401079.0
56401083.0,56401083.0
56401088.0,56401088.0
56401090.0,56401090.0
56401092.0,56401092.0
56401096.0,56401096.0
56401098.0,56401098.0
56401142.0,56401142.0
56401282.0,56401282.0
56401301.0,56401301.0
56401303.0,56401303.0
56401331.0,56401331.0
56401332.0,56401332.0
56401346.0,56401346.0
56401353.0,56401353.0
56401360.0,56401360.0
56401363.0,56401363.0
56401370.0,56401370.0
56401371.0,56401371.0
56401372.0,56401372.0
56401394.0,56401394.0
56401403.0,56401403.0
56401439.0,56401439.0
56401440.0,56401440.0
56401441.0,56401441.0
56401442.0,56401442.0
56401466.0,56401466.0
56401586.0,56401586.0
56401633.0,56401633.0
56401637.0,56401637.0
56401644.0,56401644.0
56401704.0,56401704.0
56401705.0,56401705.0
56401741.0,56401741.0
56401742.0,56401742.0
56401758.0,56401758.0
56401771.0,56401771.0
56401787.0,56401787.0
56401789.0,56401789.0
56401815.0,56401815.0
56401901.0,56401901.0
56401902.0,56401902.0
56401967.0,56401967.0
56401970.0,56401970.0
56401972.0,56401972.0
56401990.0,56401990.0
56401996.0,56401996.0
56401997.0,56401997.0
56401999.0,56401999.0
56402007.0,56402007.0
56402008.0,56402008.0
56402058.0,56402058.0
56402081.0,56402081.0
56402085.0,56402085.0
56402212.0,56402212.0
56402226.0,56402226.0
56402277.0,56402277.0
56402295.0,56402295.0
56402321.0,56402321.0
56402337.0,56402337.0
56402358.0,56402358.0
56402365.0,56402365.0
56402395.0,56402395.0
56402581.0,56402581.0
56402582.0,56402582.0
56402627.0,56402627.0
56402654.0,56402654.0
56402681.0,56402681.0
56402709.0,56402709.0
56402710.0,56402710.0
56402744.0,56402744.0
56402758.0,56402758.0
56402811.0,56402811.0
56402819.0,56402819.0
56402924.0,56402924.0
56403012.0,56403012.0
56403073.0,56403073.0
56403101.0,56403101.0
56403314.0,56403314.0
56403320.0,56403320.0
56403321.0,56403321.0
56403329.0,56403329.0
56403331.0,56403331.0
56403332.0,56403332.0
56403336.0,56403336.0
56403338.0,56403338.0
56403339.0,56403339.0
56403340.0,56403340.0
56403341.0,56403341.0
56403363.0,56403363.0
56403451.0,56403451.0
56403452.0,56403452.0
56403453.0,56403453.0
56403509.0,56403509.0
56403510.0,56403510.0
56403593.0,56403593.0
56403612.0,56403612.0
56403618.0,56403618.0
56403628.0,56403628.0
56403636.0,56403636.0
56403637.0,56403637.0
56403644.0,56403644.0
56403645.0,56403645.0
56403647.0,56403647.0
56403661.0,56403661.0
56403663.0,56403663.0
56403674.0,56403674.0
56403675.0,56403675.0
56403774.0,56403774.0
56403837.0,56403837.0
56403841.0,56403841.0
56403842.0,56403842.0
56403843.0,56403843.0
56403844.0,56403844.0
56403946.0,56403946.0
56403955.0,56403955.0
56403976.0,56403976.0
56403983.0,56403983.0
56403997.0,56403997.0
56403999.0,56403999.0
56404000.0,56404000.0
56404002.0,56404002.0
56404004.0,56404004.0
56404005.0,56404005.0
56404007.0,56404007.0
56404013.0,56404013.0
56404018.0,56404018.0
56404021.0,56404021.0
56404101.0,56404101.0
56404102.0,56404102.0
56404198.0,56404198.0
56404298.0,56404298.0
56404300.0,56404300.0
56404304.0,56404304.0
56404305.0,56404305.0
56404307.0,56404307.0
56404320.0,56404320.0
56404323.0,56404323.0
56404339.0,56404339.0
56404347.0,56404347.0
56404348.0,56404348.0
56404350.0,56404350.0
56404353.0,56404353.0
56404358.0,56404358.0
56404364.0,56404364.0
56404372.0,56404372.0
56404433.0,56404433.0
56404466.0,56404466.0
56404488.0,56404488.0
56404562.0,56404562.0
56404593.0,56404593.0
56404655.0,56404655.0
56404686.0,56404686.0
56404696.0,56404696.0
56404712.0,56404712.0
56404751.0,56404751.0
56404934.0,56404934.0
56404984.0,56404984.0
56404990.0,56404990.0
56404991.0,56404991.0
56404993.0,56404993.0
56404994.0,56404994.0
56405001.0,56405001.0
56405002.0,56405002.0
56405005.0,56405005.0
56405006.0,56405006.0
56405040.0,56405040.0
56405046.0,56405046.0
56405048.0,56405048.0
56405058.0,56405058.0
56405101.0,56405101.0
56405347.0,56405347.0
56405348.0,56405348.0
56405373.0,56405373.0
56405378.0,56405378.0
56405382.0,56405382.0
56405389.0,56405389.0
56405394.0,56405394.0
56405395.0,56405395.0
56405430.0,56405430.0
56405432.0,56405432.0
56405464.0,56405464.0
56405469.0,56405469.0
56405513.0,56405513.0
56405618.0,56405618.0
56405679.0,56405679.0
56405682.0,56405682.0
56405698.0,56405698.0
56405699.0,56405699.0
56405739.0,56405739.0
56405744.0,56405744.0
56405748.0,56405748.0
56405749.0,56405749.0
56405774.0,56405774.0
56405776.0,56405776.0
56405788.0,56405788.0
56405791.0,56405791.0
56405801.0,56405801.0
56405809.0,56405809.0
56405821.0,56405821.0
56405825.0,56405825.0
56405826.0,56405826.0
56405827.0,56405827.0
56405831.0,56405831.0
56405832.0,56405832.0
56405839.0,56405839.0
56405848.0,56405848.0
56405853.0,56405853.0
56405861.0,56405861.0
56405863.0,56405863.0
56405864.0,56405864.0
56405873.0,56405873.0
56405881.0,56405881.0
56405883.0,56405883.0
56405887.0,56405887.0
56405898.0,56405898.0
56405904.0,56405904.0
56405910.0,56405910.0
56405913.0,56405913.0
56405914.0,56405914.0
56405921.0,56405921.0
56405922.0,56405922.0
56406015.0,56406015.0
56406019.0,56406019.0
56406022.0,56406022.0
56406029.0,56406029.0
56406032.0,56406032.0
56406037.0,56406037.0
56406038.0,56406038.0
56406040.0,56406040.0
56406041.0,56406041.0
56406049.0,56406049.0
56406050.0,56406050.0
56406053.0,56406053.0
56406060.0,56406060.0
56406070.0,56406070.0
56406072.0,56406072.0
56406075.0,56406075.0
56406077.0,56406077.0
56406078.0,56406078.0
56406082.0,56406082.0
56406083.0,56406083.0
56406084.0,56406084.0
56406093.0,56406093.0
56406094.0,56406094.0
56406132.0,56406132.0
56406153.0,56406153.0
56406180.0,56406180.0
56406183.0,56406183.0
56406249.0,56406249.0
56406355.0,56406355.0
56406404.0,56406404.0
56406485.0,56406485.0
56406696.0,56406696.0
56406736.0,56406736.0
56406838.0,56406838.0
56407001.0,56407001.0
56407013.0,56407013.0
56407015.0,56407015.0
56407019.0,56407019.0
56407032.0,56407032.0
56407035.0,56407035.0
56407190.0,56407190.0
56407194.0,56407194.0
56407207.0,56407207.0
56407209.0,56407209.0
56407304.0,56407304.0
56407333.0,56407333.0
56407336.0,56407336.0
56407364.0,56407364.0
56407407.0,56407407.0
56407428.0,56407428.0
56407429.0,56407429.0
56407462.0,56407462.0
56407476.0,56407476.0
56407478.0,56407478.0
56407480.0,56407480.0
56407481.0,56407481.0
56407482.0,56407482.0
56407485.0,56407485.0
56407486.0,56407486.0
56407489.0,56407489.0
56407516.0,56407516.0
56407544.0,56407544.0
56407545.0,56407545.0
56407548.0,56407548.0
56407549.0,56407549.0
56407550.0,56407550.0
56407551.0,56407551.0
56407552.0,56407552.0
56407554.0,56407554.0
56407561.0,56407561.0
56407575.0,56407575.0
56407617.0,56407617.0
56407631.0,56407631.0
56407637.0,56407637.0
56407641.0,56407641.0
56407668.0,56407668.0
56407669.0,56407669.0
56407687.0,56407687.0
56407693.0,56407693.0
56407704.0,56407704.0
56407708.0,56407708.0
56407710.0,56407710.0
56407711.0,56407711.0
56407713.0,56407713.0
56407720.0,56407720.0
56407721.0,56407721.0
56407732.0,56407732.0
56407739.0,56407739.0
56407748.0,56407748.0
56407749.0,56407749.0
56407751.0,56407751.0
56407770.0,56407770.0
56407773.0,56407773.0
56407774.0,56407774.0
56407775.0,56407775.0
56407776.0,56407776.0
56407777.0,56407777.0
56407778.0,56407778.0
56407781.0,56407781.0
56407795.0,56407795.0
56407797.0,56407797.0
56407804.0,56407804.0
56407807.0,56407807.0
56407810.0,56407810.0
56407820.0,56407820.0
56407824.0,56407824.0
56407825.0,56407825.0
56407827.0,56407827.0
56407837.0,56407837.0
56407843.0,56407843.0
56407850.0,56407850.0
56407941.0,56407941.0
56407944.0,56407944.0
56407950.0,56407950.0
56407954.0,56407954.0
56407955.0,56407955.0
56407956.0,56407956.0
56407957.0,56407957.0
56407959.0,56407959.0
56407960.0,56407960.0
56407961.0,56407961.0
56407964.0,56407964.0
56407965.0,56407965.0
56407971.0,56407971.0
56407973.0,56407973.0
56407976.0,56407976.0
56407982.0,56407982.0
56407986.0,56407986.0
56407988.0,56407988.0
56407996.0,56407996.0
56407997.0,56407997.0
56408003.0,56408003.0
56408005.0,56408005.0
56408019.0,56408019.0
56408020.0,56408020.0
60669844.0,60669844.0
60669845.0,60669845.0
60669846.0,60669846.0
60669850.0,60669850.0
60984679.0,60984679.0
60984687.0,60984687.0
60984688.0,60984688.0
60985007.0,60985007.0
61214062.0,61214062.0
61291140.0,61291140.0
61302065.0,61302065.0
61302066.0,61302066.0
61314934.0,61314934.0
61316814.0,61316814.0
61355174.0,61355174.0
61363630.0,61363630.0
61364854.0,61364854.0
61365164.0,61365164.0
61365753.0,61365753.0
61366501.0,61366501.0
61371564.0,61371564.0
61372024.0,61372024.0
61374733.0,61374733.0
62794475.0,62794475.0
62794478.0,62794478.0
62833603.0,62833603.0
62930782.0,62930782.0
62930783.0,62930783.0
62933091.0,62933091.0
63054671.0,63054671.0
64288326.0,64288326.0
64742283.0,64742283.0
64742285.0,64742285.0
65500119.0,65500119.0
65508807.0,65508807.0
65508845.0,65508845.0
65508856.0,65508856.0
65509046.0,65509046.0
65509260.0,65509260.0
65509406.0,65509406.0
65509560.0,65509560.0
65509662.0,65509662.0
65509671.0,65509671.0
65509691.0,65509691.0
65509736.0,65509736.0
65509791.0,65509791.0
65509892.0,65509892.0
65510031.0,65510031.0
65510217.0,65510217.0
65510716.0,65510716.0
65510827.0,65510827.0
65512070.0,65512070.0
65512088.0,65512088.0
65512089.0,65512089.0
65512622.0,65512622.0
65512878.0,65512878.0
65512888.0,65512888.0
65512907.0,65512907.0
65512955.0,65512955.0
65513075.0,65513075.0
65513143.0,65513143.0
65513158.0,65513158.0
65513304.0,65513304.0
65513532.0,65513532.0
65513791.0,65513791.0
65513792.0,65513792.0
65513887.0,65513887.0
65513927.0,65513927.0
65515708.0,65515708.0
65651002.0,65651002.0
65766181.0,65766181.0
65767817.0,65767817.0
65771150.0,65771150.0
65771151.0,65771151.0
65772530.0,65772530.0
65772531.0,65772531.0
65773354.0,65773354.0
65775474.0,65775474.0
65775479.0,65775479.0
65778299.0,65778299.0
65778366.0,65778366.0
65853488.0,65853488.0
65853491.0,65853491.0
65866388.0,65866388.0
65866442.0,65866442.0
65886822.0,65886822.0
65887446.0,65887446.0
65890178.0,65890178.0
65890245.0,65890245.0
65890673.0,65890673.0
65901998.0,65901998.0
65911632.0,65911632.0
65911637.0,65911637.0
65913193.0,65913193.0
65914841.0,65914841.0
65917903.0,65917903.0
65938181.0,65938181.0
65939089.0,65939089.0
65940635.0,65940635.0
65947459.0,65947459.0
65949239.0,65949239.0
65951314.0,65951314.0
65969306.0,65969306.0
65971404.0,65971404.0
65980283.0,65980283.0
65988370.0,65988370.0
66004041.0,66004041.0
66027607.0,66027607.0
66030179.0,66030179.0
66074883.0,66074883.0
66075124.0,66075124.0
66075811.0,66075811.0
66076837.0,66076837.0
66078044.0,66078044.0
66081176.0,66081176.0
66084383.0,66084383.0
66084832.0,66084832.0
66088498.0,66088498.0
66088693.0,66088693.0
66088782.0,66088782.0
66108892.0,66108892.0
66113983.0,66113983.0
66114303.0,66114303.0
66127568.0,66127568.0
66133885.0,66133885.0
66219863.0,66219863.0
66243668.0,66243668.0
66243739.0,66243739.0
66243743.0,66243743.0
66244779.0,66244779.0
66244785.0,66244785.0
66244826.0,66244826.0
66244827.0,66244827.0
66244830.0,66244830.0
66247830.0,66247830.0
66251203.0,66251203.0
66599513.0,66599513.0
66671035.0,66671035.0
66679013.0,66679013.0
66687804.0,66687804.0
66701706.0,66701706.0
66733879.0,66733879.0
66733880.0,66733880.0
66733881.0,66733881.0
66843590.0,66843590.0
66859762.0,66859762.0
66887803.0,66887803.0
66909744.0,66909744.0
67577842.0,67577842.0
67577911.0,67577911.0
67579548.0,67579548.0
67590369.0,67590369.0
71980354.0,71980354.0
72002643.0,72002643.0
72016879.0,72016879.0
72016882.0,72016882.0
72035006.0,72035006.0
72035008.0,72035008.0
72037123.0,72037123.0
72251539.0,72251539.0
72371781.0,72371781.0
72371787.0,72371787.0
72371788.0,72371788.0
72371795.0,72371795.0
72371912.0,72371912.0
72371913.0,72371913.0
72371914.0,72371914.0
72371938.0,72371938.0
72371941.0,72371941.0
72371946.0,72371946.0
72372033.0,72372033.0
72372041.0,72372041.0
72372100.0,72372100.0
72372136.0,72372136.0
72372159.0,72372159.0
72372195.0,72372195.0
72372228.0,72372228.0
72372230.0,72372230.0
72372231.0,72372231.0
72372243.0,72372243.0
72372252.0,72372252.0
72372279.0,72372279.0
72372281.0,72372281.0
72372282.0,72372282.0
72372285.0,72372285.0
72372289.0,72372289.0
72372290.0,72372290.0
72372291.0,72372291.0
72372292.0,72372292.0
72372307.0,72372307.0
72372308.0,72372308.0
72372437.0,72372437.0
72372438.0,72372438.0
72372538.0,72372538.0
72372613.0,72372613.0
72372629.0,72372629.0
72372835.0,72372835.0
72372839.0,72372839.0
72372840.0,72372840.0
72372853.0,72372853.0
72372999.0,72372999.0
72373043.0,72373043.0
72373044.0,72373044.0
72373215.0,72373215.0
72373216.0,72373216.0
72373217.0,72373217.0
72373218.0,72373218.0
72373223.0,72373223.0
72373224.0,72373224.0
72373225.0,72373225.0
72373229.0,72373229.0
72373230.0,72373230.0
72373259.0,72373259.0
72373429.0,72373429.0
72373430.0,72373430.0
72373457.0,72373457.0
72373463.0,72373463.0
72373536.0,72373536.0
72373540.0,72373540.0
72373541.0,72373541.0
72373587.0,72373587.0
72373588.0,72373588.0
72373590.0,72373590.0
72373650.0,72373650.0
72373652.0,72373652.0
72373655.0,72373655.0
72373656.0,72373656.0
72373658.0,72373658.0
72373659.0,72373659.0
72373670.0,72373670.0
72373671.0,72373671.0
72373726.0,72373726.0
72373727.0,72373727.0
72373747.0,72373747.0
72373748.0,72373748.0
72373806.0,72373806.0
72373810.0,72373810.0
72373906.0,72373906.0
72373907.0,72373907.0
72373946.0,72373946.0
72373969.0,72373969.0
72373970.0,72373970.0
72374141.0,72374141.0
72374189.0,72374189.0
72374190.0,72374190.0
72374191.0,72374191.0
72374192.0,72374192.0
72374279.0,72374279.0
72374336.0,72374336.0
72374476.0,72374476.0
72374532.0,72374532.0
72374663.0,72374663.0
