Ekipman_ID,Ekipman_Yaşı_Yıl,Summer_Peak_Flag_sum,Time_To_Repair_Hours_mean,Time_To_Repair_Hours_max,Urban_Customer_Ratio_mean,Rural_Customer_Ratio_mean,MV_Customer_Ratio_mean,urban_mv_Avg,urban_lv_Avg,suburban_lv_Avg,rural_mv_Avg,rural_lv_Avg,total_customer_count_Avg,component_voltage,Arıza_Nedeni_Çeşitlilik,Arıza_Nedeni_Tutarlılık,MTBF_Gün,MTBF_Lifetime_Gün,MTBF_Degradation_Ratio,Son_Arıza_Gun_Sayisi,Tekrarlayan_Arıza_90gün_Flag,EDBS_freq_pct,voltage_level,Beklenen_Ömür_Yıl,Yas_Beklenen_Omur_Orani,MTBF_InterFault_Trend,MTBF_InterFault_StdDev,AgeRatio_Recurrence_Interaction,Overdue_Factor,Kentsel_Müşteri_Oranı,OG_Müşteri_Oranı,Ekipman_Yoğunluk_Skoru,Neden_Değişim_Flag,Equipment_Class_Primary,Ekipman_Sınıfı,İlçe,Mahalle,Voltage_Class,Bölge_Tipi
56401787.0,5.765913757700205,0,0.5966666666666667,0.5966666666666667,0.0,0.0,0.0,,,,0.0,0.0,3.0,0.4,1.0,1.0,,2106.0,,986.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0010131712259371,0,Sigorta,Bina,Alaşehir,Yeni,AG,Kentsel
56401789.0,5.765913757700205,3,2.666180555555556,5.618333333333333,0.0,0.0,0.0,,,,0.0,0.0,22.75,0.4,1.0,1.0,173.0,526.5,1.5621387283236994,561.0,1,,0.4,25,0.2306365503080082,3.2427745664739884,0.9481961147086032,0.2306365503080082,3.2427745664739884,0.0,0.0,0.0017793594306049,0,Sigorta,Bina,Alaşehir,Istasyon,AG,Kentsel
56401815.0,5.765913757700205,0,6.89,6.89,0.0,0.8888888888888888,0.0,,,,0.0,8.0,8.0,0.4,1.0,1.0,,2106.0,,208.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0047846889952153,0,Sigorta,Bina,Salihli,Karaagac,AG,Kentsel
56401901.0,5.765913757700205,1,2.244166666666666,2.244166666666666,0.9761904761904762,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,0.4,1.0,1.0,,2106.0,,11.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.9761904761904762,0.0,0.0833333333333333,0,Sigorta,Bina,Alaşehir,Gumuscay,AG,Kentsel
56401902.0,5.765913757700205,0,1.6316666666666666,1.6316666666666666,0.0,0.9642857142857144,0.0,,,,0.0,27.0,27.0,0.4,1.0,1.0,,2106.0,,1186.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0008424599831508,0,Sigorta,Bina,Alaşehir,Gumuscay,AG,Kentsel
56401967.0,5.765913757700205,1,2.418055555555556,2.418055555555556,0.0,0.0,0.0,,,,0.0,0.0,4.0,0.4,1.0,1.0,,2106.0,,336.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0029673590504451,0,Sigorta,AG Anahtar,Alaşehir,Yeni,AG,Kentsel
56401970.0,5.765913757700205,0,1.4027777777777777,1.835,0.0,0.9793617021276596,0.0,,,,0.0,47.5,47.5,0.4,1.0,1.0,94.0,1053.0,6.670212765957447,1159.0,0,,0.4,25,0.2306365503080082,,0.6794258373205742,0.0,12.329787234042554,0.0,0.0,0.0008620689655172,0,Sigorta,Bina,Alaşehir,Orencik,AG,Kentsel
56401972.0,5.765913757700205,1,2.0922222222222224,2.0922222222222224,0.0,0.0,0.0,,,,0.0,0.0,34.0,0.4,1.0,1.0,,2106.0,,378.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0026385224274406,0,Sigorta,Bina,Alaşehir,Seyh Sinan,AG,Kentsel
56401990.0,48.48186173853525,0,3.233055555555556,4.289166666666667,0.0,0.6666666666666666,0.0,,,,0.0,2.0,2.0,0.4,1.0,1.0,110.0,5902.666666666667,3.5060606060606063,937.0,1,,0.4,25,1.93927446954141,,14.305099394987035,1.93927446954141,8.518181818181818,0.0,0.0,0.0010660980810234,0,Sigorta,AG Hat,Salihli,Bagcilar,AG,Kentsel
56401996.0,5.765913757700205,1,1.776574074074074,2.6908333333333334,0.0,0.9399509803921569,0.0,,,,0.0,15.666666666666666,15.666666666666666,0.4,1.0,1.0,417.5,702.0,0.9013972055888224,294.0,0,,0.4,25,0.2306365503080082,,0.8653675819309125,0.0,0.704191616766467,0.0,0.0,0.0033898305084745,0,Sigorta,Bina,Alaşehir,Evrenli,AG,Kentsel
